seq,category
fCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCbCCCCCCCCCCaCCaCCaCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCaCCCCCaCCCaCCCCCCCCCaCCCCCCCCCCCCCCaCCaCCCCaCCCaCCCCCCCCCCCCCCCCCCaCCCCaCCCCaCCaaCCCCCCCCCCaCChCCCCCCCCCCjCCCCCCCCCCCCCCCCCCbCCbCCCCCjCCCCCCCCCCCCjCCCCCCCCCCCCCbCbCCbCCCCCbCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCaeeCCCCCCCCCCCCaCCCCCCCaCCCCaCDCCCCCCCCCCCaCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCaCCCCCaCCCCCaCCaCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCaCCCCCCaCCCaCCCCCCCCCaCCCCCCCaCCCCbCCCCCCaCCCaCCaCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCaCCCaCCCCCCCCCCCCCfCCCCCCCCCbCCCCCCaCCCCC,m
CCCaCCCCCCaCCCCCCCCCCaCaCCCaCCCCCCaCCCCCCCCCCaCCCCaCCCbCCCCCCCCCCaCCCCCCaCCCCaCCCCaCCCCCCCCCCCCCCCCCaCeCeCCCCCaCCCCCCCCCCCCaeeCCaeCeCeCCCCCaeeCCCaeCCCaeCeCCCCaeCCCCaeCCCCCCCCbCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCaCCCCCaCCCCCCCCaCCCCCCCbCCCCCCaCCCCCCaCCCaCCCCCaCCCCaCCCCCCCaCCCCCaCCCaCCCCCCaCCCaCCCbCCCCCCCCaCCCCCCCCCCCaCCCCCCaCCCCCaCCCCaCCCCaCCCCCCCaCCCCCCaCCCCCCCaCCCaCCCCCCaCCCaCCCCCCbCCCCCCCCCCCaCCCCCCCCCCaCCCCCCCaCCaCCCCCCCaCCCCCaCCCCCaCCCCCCCCaCCCCCCCDCbCCCCCCCCaCECCCCCCCCCCaCCCCCCCCaCCCCaCCCCaCCCCCaCCCCCCaCCCCCCCaCCCCCaCCCCavCCCCCCCCCCCCCCCCCCCCCCCCdCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCdCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCdCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCdCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCdCCCCCChCCCCCCCCCCCC,m
fCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCClCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCClCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCjCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCfCCCCCCCCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCDfECCCCCCCCCCCfCCCCCCCCCCCCfCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCjfCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCfCCCCCjCCCCCCCCCmCkCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCjCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCbCCCCCCCCCCCCC,b
CCCCCCCCCCCCCjCfjCCCjCbCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCdCCCCCCCCCCCCdCCCCCCCfCCCCCCCaCbCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCffoCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCbECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCChCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
CCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCnChCCCCCCCCCCnhCCCCnhCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCbCCCCbCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCjCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCEjCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCjCCCCCCCCCCCbCCCCCCCCCCCCCCCCjCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCbCCbCjCCjCCbCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCC,b
CCCCCCCCCCCCCCCCCbCCCCCCCCCCbCCCCCCCCCCjCCCCCCCCCCbjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCDCCCCCCCCCCCCCCCCCCCECCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCbCCCCCCCCCCCjCCCCCCCCCCCCCbCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCaCCCCCbCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCaCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCaC,b
CCCCCCCCCCCCCCCCCCCCaCCCCCCCaCCCCCCaCCCCCCaCCCCCCCaCCCCaCCCCCCaCCCCaCCCCCCaCCCaCCCCCaCCCaCCCCCCCCaCCaCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCaCCaCCCCCCCCaCCCCCaCCCCCCaCCCCaCCCCCCCCCaCCaCCCaCCCaCCCCCCaCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCaCCaCCCCCCaCCCCaCCCCaCCCCCCCCaCCCCCCjCbCCCCjCCCaCCCaCCaCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCaCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCbCCbCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCbCCCCbCCCCbCCbCCCCCCCCCCCCCCCCCCCCbCCCbCCCbCCCCCCCCCCbCCbCCCCCCCCCCCbCCbCbCCCCCCCCCbCCbCCCCCbCCCCCCCCCCCCCbCbCCCCCCCCCCCCCCCCbCbCCCbCCCCCCCCCCCCCbCCbCCbCCCCCCCCCCCCCCCCCCCCCCCbCCCbCCCCCCbCCbCCCbCCCCCCCCCbCCbCCbCbCCCCCCbCCCCCCCCCbCCbCCCbCCCCCCCCCCCCCCCCCCCbDCbCCbCCCCbCCCCjjECCCCCCCCCCCCCCCCCCCbCbCCCCCCCCCCbCCCbCbCCCCbCCCbCCCCCCCCCCCaCCCbCCCbCCCCCCCbCCCCCCbCCCCCCbCCCCbCCCCCCCCCCCbCCbCCCbCCCCCCCCCCbCbCCbCbCCCCCCCCCCCCCCfCCbCCbCCbCCCCCCCCCCCCbCCbCCCCbCCbCCCCCCCCCCCCCCCbCCbCCCbCCbCCCCCCCCCCCCCCCCCbbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCbCCbCCCCCCCCCCCCCCCCCbCCbCbCCCbCCbCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCaCCCjCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCC,b
CCCCCCCCCCCCCCCCCaCCCCCCCCCCCCaaCCCCaCCCCCCaCCCCCCCaCCCCCCCCCaCCCCCCCCaCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCaCaCCCCCCCCCCCCCCaCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCfCCCfCCCCCCCCCCCCCCCCCCCCCCbCCbCCCbCCCCCCCCCCCCCCCCCChCCCCCCCCCCCCbCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCfCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCaCCCCCCCCCCCCCCddCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCjCCCCfjCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCjCCCCCCCCCCCCCCCCCbCCCCCCCjCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCC,b
CbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCbCCCCCCCbCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCbCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCDCCbCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCjCCCCCCCCaEjCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCbCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCbCCCCCCCCCCbCCCCCCbCCCCCCCCCCCCCCCCCCbCCCCCCCCCjCCCCCCCCCajCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCbCCCCCCCCCCCCCCCCCCCCCCCCCCC,b
